"Mod name","Registry name","Item ID","Display name","Exists"
"Absent By Design Mod","absentbydesign:wall_glass_gray","absentbydesign:wall_glass_gray","Gray Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_green","absentbydesign:wall_glass_green","Green Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_light_blue","absentbydesign:wall_glass_light_blue","Light Blue Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_light_gray","absentbydesign:wall_glass_light_gray","Light Gray Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_lime","absentbydesign:wall_glass_lime","Lime Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_magenta","absentbydesign:wall_glass_magenta","Magenta Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_orange","absentbydesign:wall_glass_orange","Orange Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_pink","absentbydesign:wall_glass_pink","Pink Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_purple","absentbydesign:wall_glass_purple","Purple Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_red","absentbydesign:wall_glass_red","Red Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_white","absentbydesign:wall_glass_white","White Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glass_yellow","absentbydesign:wall_glass_yellow","Yellow Glass Wall","true"
"Absent By Design Mod","absentbydesign:wall_glowstone","absentbydesign:wall_glowstone","Glowstone Wall","true"
"Absent By Design Mod","absentbydesign:wall_granite_smooth","absentbydesign:wall_granite_smooth","Polished Granite Wall","true"
"Absent By Design Mod","absentbydesign:wall_jungle_log","absentbydesign:wall_jungle_log","Jungle Wood Wall","true"
"Absent By Design Mod","absentbydesign:wall_jungle_planks","absentbydesign:wall_jungle_planks","Jungle Wall","true"
"Absent By Design Mod","absentbydesign:wall_lodestone","absentbydesign:wall_lodestone","Lodestone Wall","true"
"Absent By Design Mod","absentbydesign:wall_magma","absentbydesign:wall_magma","Magma Wall","true"
"Absent By Design Mod","absentbydesign:wall_mushroom_polished","absentbydesign:wall_mushroom_polished","Polished Mushroom Wall","true"
"Absent By Design Mod","absentbydesign:wall_mushroom_stem","absentbydesign:wall_mushroom_stem","Mushroom Stem Wall","true"
"Absent By Design Mod","absentbydesign:wall_oak_log","absentbydesign:wall_oak_log","Oak Wood Wall","true"
"Absent By Design Mod","absentbydesign:wall_oak_planks","absentbydesign:wall_oak_planks","Oak Wall","true"
"Absent By Design Mod","absentbydesign:wall_obsidian","absentbydesign:wall_obsidian","Obsidian Wall","true"
"Absent By Design Mod","absentbydesign:wall_polished_basalt","absentbydesign:wall_polished_basalt","Polished Basalt Wall","true"
"Absent By Design Mod","absentbydesign:wall_prismarine_bricks","absentbydesign:wall_prismarine_bricks","Prismarine Brick Wall","true"
"Absent By Design Mod","absentbydesign:wall_purpur","absentbydesign:wall_purpur","Purpur Wall","true"
"Absent By Design Mod","absentbydesign:wall_quartz","absentbydesign:wall_quartz","Quartz Wall","true"
"Absent By Design Mod","absentbydesign:wall_quartz_bricks","absentbydesign:wall_quartz_bricks","Quartz Brick Wall","true"
"Absent By Design Mod","absentbydesign:wall_red_mushroom","absentbydesign:wall_red_mushroom","Red Mushroom Wall","true"
"Absent By Design Mod","absentbydesign:wall_sandstone_red_smooth","absentbydesign:wall_sandstone_red_smooth","Smooth Red Sandstone Wall","true"
"Absent By Design Mod","absentbydesign:wall_sandstone_smooth","absentbydesign:wall_sandstone_smooth","Smooth Sandstone Wall","true"
"Absent By Design Mod","absentbydesign:wall_sea_lantern","absentbydesign:wall_sea_lantern","Sea Lantern Wall","true"
"Absent By Design Mod","absentbydesign:wall_spruce_log","absentbydesign:wall_spruce_log","Spruce Wood Wall","true"
"Absent By Design Mod","absentbydesign:wall_spruce_planks","absentbydesign:wall_spruce_planks","Spruce Wall","true"
"Absent By Design Mod","absentbydesign:wall_stone","absentbydesign:wall_stone","Stone Wall","true"
"Absent By Design Mod","absentbydesign:wall_stone_slab","absentbydesign:wall_stone_slab","Stone Slab Wall","true"
"Absent By Design Mod","absentbydesign:wall_stonebrick_carved","absentbydesign:wall_stonebrick_carved","Carved Stonebrick Wall","true"
"Absent By Design Mod","absentbydesign:wall_stonebrick_cracked","absentbydesign:wall_stonebrick_cracked","Cracked Stonebrick Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_acacia_log","absentbydesign:wall_stripped_acacia_log","Stripped Acacia Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_birch_log","absentbydesign:wall_stripped_birch_log","Stripped Birch Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_crimson","absentbydesign:wall_stripped_crimson","Stripped Crimson Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_dark_oak_log","absentbydesign:wall_stripped_dark_oak_log","Stripped Dark Oak Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_jungle_log","absentbydesign:wall_stripped_jungle_log","Stripped Jungle Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_oak_log","absentbydesign:wall_stripped_oak_log","Stripped Oak Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_spruce_log","absentbydesign:wall_stripped_spruce_log","Stripped Spruce Wall","true"
"Absent By Design Mod","absentbydesign:wall_stripped_warped","absentbydesign:wall_stripped_warped","Stripped Warped Wall","true"
"Absent By Design Mod","absentbydesign:wall_warped","absentbydesign:wall_warped","Warped Wall","true"
"Absent By Design Mod","absentbydesign:wall_warped_planks","absentbydesign:wall_warped_planks","Warped Wall","true"
"Abundance","abundance:amaranthus","abundance:amaranthus","Amaranthus","true"
"Abundance","abundance:budding_jacaranda_hedge","abundance:budding_jacaranda_hedge","Budding Jacaranda Hedge","true"
"Abundance","abundance:budding_jacaranda_leaf_carpet","abundance:budding_jacaranda_leaf_carpet","Budding Jacaranda Leaf Carpet","true"
"Abundance","abundance:budding_jacaranda_leaves","abundance:budding_jacaranda_leaves","Budding Jacaranda Leaves","true"
"Abundance","abundance:budding_redbud_hedge","abundance:budding_redbud_hedge","Budding Redbud Hedge","true"
"Abundance","abundance:budding_redbud_leaf_carpet","abundance:budding_redbud_leaf_carpet","Budding Redbud Leaf Carpet","true"
"Abundance","abundance:budding_redbud_leaves","abundance:budding_redbud_leaves","Budding Redbud Leaves","true"
"Abundance","abundance:chicory","abundance:chicory","Chicory","true"
"Abundance","abundance:flowering_jacaranda_hedge","abundance:flowering_jacaranda_hedge","Flowering Jacaranda Hedge","true"
"Abundance","abundance:flowering_jacaranda_leaf_carpet","abundance:flowering_jacaranda_leaf_carpet","Flowering Jacaranda Leaf Carpet","true"
"Abundance","abundance:flowering_jacaranda_leaves","abundance:flowering_jacaranda_leaves","Flowering Jacaranda Leaves","true"
"Abundance","abundance:flowering_redbud_hedge","abundance:flowering_redbud_hedge","Flowering Redbud Hedge","true"
"Abundance","abundance:flowering_redbud_leaf_carpet","abundance:flowering_redbud_leaf_carpet","Flowering Redbud Leaf Carpet","true"
"Abundance","abundance:flowering_redbud_leaves","abundance:flowering_redbud_leaves","Flowering Redbud Leaves","true"
"Abundance","abundance:flowering_redbud_log","abundance:flowering_redbud_log","Flowering Redbud Log","true"
"Abundance","abundance:flowering_redbud_sapling","abundance:flowering_redbud_sapling","Flowering Redbud Sapling","true"
"Abundance","abundance:flowering_redbud_wood","abundance:flowering_redbud_wood","Flowering Redbud Wood","true"
"Abundance","abundance:jacaranda_beehive","abundance:jacaranda_beehive","Jacaranda Beehive","true"
"Abundance","abundance:jacaranda_bookshelf","abundance:jacaranda_bookshelf","Jacaranda Bookshelf","true"
"Abundance","abundance:jacaranda_button","abundance:jacaranda_button","Jacaranda Button","true"
"Abundance","abundance:jacaranda_chest","abundance:jacaranda_chest","Jacaranda Chest","true"
"Abundance","abundance:jacaranda_door","abundance:jacaranda_door","Jacaranda Door","true"
"Abundance","abundance:jacaranda_fence","abundance:jacaranda_fence","Jacaranda Fence","true"
"Abundance","abundance:jacaranda_fence_gate","abundance:jacaranda_fence_gate","Jacaranda Fence Gate","true"
"Abundance","abundance:jacaranda_hedge","abundance:jacaranda_hedge","Jacaranda Hedge","true"
"Abundance","abundance:jacaranda_ladder","abundance:jacaranda_ladder","Jacaranda Ladder","true"
"Abundance","abundance:jacaranda_leaf_carpet","abundance:jacaranda_leaf_carpet","Jacaranda Leaf Carpet","true"
"Abundance","abundance:jacaranda_leaves","abundance:jacaranda_leaves","Jacaranda Leaves","true"
"Abundance","abundance:jacaranda_log","abundance:jacaranda_log","Jacaranda Log","true"
"Abundance","abundance:jacaranda_planks","abundance:jacaranda_planks","Jacaranda Planks","true"
"Abundance","abundance:jacaranda_post","abundance:jacaranda_post","Jacaranda Post","true"
"Abundance","abundance:jacaranda_pressure_plate","abundance:jacaranda_pressure_plate","Jacaranda Pressure Plate","true"
"Abundance","abundance:jacaranda_sapling","abundance:jacaranda_sapling","Jacaranda Sapling","true"
"Abundance","abundance:jacaranda_sign","abundance:jacaranda_sign","Jacaranda Sign","true"
"Abundance","abundance:jacaranda_slab","abundance:jacaranda_slab","Jacaranda Slab","true"
"Abundance","abundance:jacaranda_stairs","abundance:jacaranda_stairs","Jacaranda Stairs","true"
"Abundance","abundance:jacaranda_trapdoor","abundance:jacaranda_trapdoor","Jacaranda Trapdoor","true"
"Abundance","abundance:jacaranda_trapped_chest","abundance:jacaranda_trapped_chest","Jacaranda Trapped Chest","true"
"Abundance","abundance:jacaranda_vertical_slab","abundance:jacaranda_vertical_slab","Jacaranda Vertical Slab","true"
"Abundance","abundance:jacaranda_wall_sign","abundance:jacaranda_sign","Jacaranda Sign","true"
"Abundance","abundance:jacaranda_wood","abundance:jacaranda_wood","Jacaranda Wood","true"
"Abundance","abundance:lavender","abundance:lavender","Lavender","true"
"Abundance","abundance:lavender_basket","abundance:lavender_basket","Lavender Basket","true"
"Abundance","abundance:lavender_blossom_carpet","abundance:lavender_blossom_carpet","Lavender Blossom Carpet","true"
"Abundance","abundance:nemophila","abundance:nemophila","Nemophila","true"
"Abundance","abundance:potted_amaranthus","","Potted Amaranthus","true"
"Abundance","abundance:potted_chicory","","Potted Chicory","true"
"Abundance","abundance:potted_flowering_redbud_sapling","","Potted Flowering Redbud Sapling","true"
"Abundance","abundance:potted_jacaranda_sapling","","Potted Jacaranda Sapling","true"
"Abundance","abundance:potted_nemophila","","Potted Nemophila","true"
"Abundance","abundance:potted_purple_african_daisy","","Potted Purple African Daisy","true"
"Abundance","abundance:potted_redbud_sapling","","Potted Redbud Sapling","true"
"Abundance","abundance:potted_saguaro_sprout","","Potted Saguaro Sprout","true"
"Abundance","abundance:potted_shady_marigold","","Potted Shady Marigold","true"
"Abundance","abundance:potted_sunny_marigold","","Potted Sunny Marigold","true"
"Abundance","abundance:potted_yellow_african_daisy","","Potted Yellow African Daisy","true"
"Abundance","abundance:purple_african_daisy","abundance:purple_african_daisy","Purple African Daisy","true"
"Abundance","abundance:redbud_beehive","abundance:redbud_beehive","Redbud Beehive","true"
"Abundance","abundance:redbud_bookshelf","abundance:redbud_bookshelf","Redbud Bookshelf","true"
"Abundance","abundance:redbud_button","abundance:redbud_button","Redbud Button","true"
"Abundance","abundance:redbud_chest","abundance:redbud_chest","Redbud Chest","true"
"Abundance","abundance:redbud_door","abundance:redbud_door","Redbud Door","true"
"Abundance","abundance:redbud_fence","abundance:redbud_fence","Redbud Fence","true"
"Abundance","abundance:redbud_fence_gate","abundance:redbud_fence_gate","Redbud Fence Gate","true"
"Abundance","abundance:redbud_hedge","abundance:redbud_hedge","Redbud Hedge","true"
"Abundance","abundance:redbud_ladder","abundance:redbud_ladder","Redbud Ladder","true"
"Abundance","abundance:redbud_leaf_carpet","abundance:redbud_leaf_carpet","Redbud Leaf Carpet","true"
"Abundance","abundance:redbud_leaves","abundance:redbud_leaves","Redbud Leaves","true"
"Abundance","abundance:redbud_log","abundance:redbud_log","Redbud Log","true"
"Abundance","abundance:redbud_planks","abundance:redbud_planks","Redbud Planks","true"
"Abundance","abundance:redbud_post","abundance:redbud_post","Redbud Post","true"
"Abundance","abundance:redbud_pressure_plate","abundance:redbud_pressure_plate","Redbud Pressure Plate","true"
"Abundance","abundance:redbud_sapling","abundance:redbud_sapling","Redbud Sapling","true"
"Abundance","abundance:redbud_sign","abundance:redbud_sign","Redbud Sign","true"
"Abundance","abundance:redbud_slab","abundance:redbud_slab","Redbud Slab","true"
"Abundance","abundance:redbud_stairs","abundance:redbud_stairs","Redbud Stairs","true"
"Abundance","abundance:redbud_trapdoor","abundance:redbud_trapdoor","Redbud Trapdoor","true"
"Abundance","abundance:redbud_trapped_chest","abundance:redbud_trapped_chest","Redbud Trapped Chest","true"
"Abundance","abundance:redbud_vertical_slab","abundance:redbud_vertical_slab","Redbud Vertical Slab","true"
"Abundance","abundance:redbud_wall_sign","abundance:redbud_sign","Redbud Sign","true"
"Abundance","abundance:redbud_wood","abundance:redbud_wood","Redbud Wood","true"
"Abundance","abundance:saguaro_cactus","abundance:saguaro_cactus","Saguaro Cactus","true"
"Abundance","abundance:saguaro_flower","","Saguaro Flower","true"
"Abundance","abundance:saguaro_sprout","abundance:saguaro_flower","Saguaro Sprout","true"
"Abundance","abundance:shady_marigold","abundance:shady_marigold","Shady Marigold","true"
"Abundance","abundance:small_saguaro_cactus","abundance:small_saguaro_cactus","Small Saguaro Cactus","true"
"Abundance","abundance:stripped_jacaranda_log","abundance:stripped_jacaranda_log","Stripped Jacaranda Log","true"
"Abundance","abundance:stripped_jacaranda_post","abundance:stripped_jacaranda_post","Stripped Jacaranda Post","true"
"Abundance","abundance:stripped_jacaranda_wood","abundance:stripped_jacaranda_wood","Stripped Jacaranda Wood","true"
"Abundance","abundance:stripped_redbud_log","abundance:stripped_redbud_log","Stripped Redbud Log","true"
"Abundance","abundance:stripped_redbud_post","abundance:stripped_redbud_post","Stripped Redbud Post","true"
"Abundance","abundance:stripped_redbud_wood","abundance:stripped_redbud_wood","Stripped Redbud Wood","true"
"Abundance","abundance:sunflower_seed_sack","abundance:sunflower_seed_sack","Sunflower Seed Sack","true"
"Abundance","abundance:sunny_marigold","abundance:sunny_marigold","Sunny Marigold","true"
"Abundance","abundance:tall_lavender","","Tall Lavender","true"
"Abundance","abundance:tall_marigold","abundance:tall_marigold","Tall Marigold","true"
"Abundance","abundance:vertical_jacaranda_planks","abundance:vertical_jacaranda_planks","Vertical Jacaranda Planks","true"
"Abundance","abundance:vertical_redbud_planks","abundance:vertical_redbud_planks","Vertical Redbud Planks","true"
"Abundance","abundance:yellow_african_daisy","abundance:yellow_african_daisy","Yellow African Daisy","true"
"Additional Lights","additional_lights:al_lamp_acacia_planks","additional_lights:al_lamp_acacia_planks","Acacia Lamp","true"
"Additional Lights","additional_lights:al_lamp_birch_planks","additional_lights:al_lamp_birch_planks","Birch Lamp","true"
"Additional Lights","additional_lights:al_lamp_blackstone","additional_lights:al_lamp_blackstone","BlackStone Lamp","true"
"Additional Lights","additional_lights:al_lamp_cobblestone","additional_lights:al_lamp_cobblestone","CobbleStone Lamp","true"
