"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"Absent By Design Mod","absentbydesign:stairs_wool_red","absentbydesign:stairs_wool_red","Red Wool Stairs","true","minecraft:stairs"
"Absent By Design Mod","absentbydesign:stairs_wool_silver","absentbydesign:stairs_wool_silver","Light Gray Wool Stairs","true","minecraft:stairs"
"Absent By Design Mod","absentbydesign:stairs_wool_white","absentbydesign:stairs_wool_white","White Wool Stairs","true","minecraft:stairs"
"Absent By Design Mod","absentbydesign:stairs_wool_yellow","absentbydesign:stairs_wool_yellow","Yellow Wool Stairs","true","minecraft:stairs"
"Absent By Design Mod","absentbydesign:trapdoor_andesite","absentbydesign:trapdoor_andesite","Andesite Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_basalt","absentbydesign:trapdoor_basalt","Basalt Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_blackstone","absentbydesign:trapdoor_blackstone","Blackstone Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_blackstone_bricks","absentbydesign:trapdoor_blackstone_bricks","Blackstone Brick Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_bricks","absentbydesign:trapdoor_bricks","Brick Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_diorite","absentbydesign:trapdoor_diorite","Diorite Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_end_stone","absentbydesign:trapdoor_end_stone","Endstone Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_granite","absentbydesign:trapdoor_granite","Granite Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_purpur","absentbydesign:trapdoor_purpur","Purpur Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_quartz","absentbydesign:trapdoor_quartz","Quartz Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_stone","absentbydesign:trapdoor_stone","Stone Trapdoor","true",""
"Absent By Design Mod","absentbydesign:trapdoor_stone_bricks","absentbydesign:trapdoor_stone_bricks","Stone Brick Trapdoor","true",""
"Absent By Design Mod","absentbydesign:wall_acacia_log","absentbydesign:wall_acacia_log","Acacia Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_acacia_planks","absentbydesign:wall_acacia_planks","Acacia Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_andesite_smooth","absentbydesign:wall_andesite_smooth","Polished Andesite Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_basalt","absentbydesign:wall_basalt","Basalt Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_birch_log","absentbydesign:wall_birch_log","Birch Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_birch_planks","absentbydesign:wall_birch_planks","Birch Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_brown_mushroom","absentbydesign:wall_brown_mushroom","Brown Mushroom Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_crimson","absentbydesign:wall_crimson","Crimson Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_crimson_planks","absentbydesign:wall_crimson_planks","Crimson Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_crying_obsidian","absentbydesign:wall_crying_obsidian","Crying Obsidian Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_dark_oak_log","absentbydesign:wall_dark_oak_log","Dark Oak Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_dark_oak_planks","absentbydesign:wall_dark_oak_planks","Dark Oak Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_dark_prismarine","absentbydesign:wall_dark_prismarine","Dark Prismarine Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_diorite_smooth","absentbydesign:wall_diorite_smooth","Polished Diorite Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_end_stone","absentbydesign:wall_end_stone","Endstone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass","absentbydesign:wall_glass","Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_black","absentbydesign:wall_glass_black","Black Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_blue","absentbydesign:wall_glass_blue","Blue Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_brown","absentbydesign:wall_glass_brown","Brown Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_cyan","absentbydesign:wall_glass_cyan","Cyan Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_gray","absentbydesign:wall_glass_gray","Gray Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_green","absentbydesign:wall_glass_green","Green Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_light_blue","absentbydesign:wall_glass_light_blue","Light Blue Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_light_gray","absentbydesign:wall_glass_light_gray","Light Gray Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_lime","absentbydesign:wall_glass_lime","Lime Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_magenta","absentbydesign:wall_glass_magenta","Magenta Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_orange","absentbydesign:wall_glass_orange","Orange Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_pink","absentbydesign:wall_glass_pink","Pink Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_purple","absentbydesign:wall_glass_purple","Purple Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_red","absentbydesign:wall_glass_red","Red Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_white","absentbydesign:wall_glass_white","White Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glass_yellow","absentbydesign:wall_glass_yellow","Yellow Glass Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_glowstone","absentbydesign:wall_glowstone","Glowstone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_granite_smooth","absentbydesign:wall_granite_smooth","Polished Granite Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_jungle_log","absentbydesign:wall_jungle_log","Jungle Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_jungle_planks","absentbydesign:wall_jungle_planks","Jungle Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_lodestone","absentbydesign:wall_lodestone","Lodestone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_magma","absentbydesign:wall_magma","Magma Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_mushroom_polished","absentbydesign:wall_mushroom_polished","Polished Mushroom Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_mushroom_stem","absentbydesign:wall_mushroom_stem","Mushroom Stem Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_oak_log","absentbydesign:wall_oak_log","Oak Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_oak_planks","absentbydesign:wall_oak_planks","Oak Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_obsidian","absentbydesign:wall_obsidian","Obsidian Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_polished_basalt","absentbydesign:wall_polished_basalt","Polished Basalt Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_prismarine_bricks","absentbydesign:wall_prismarine_bricks","Prismarine Brick Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_purpur","absentbydesign:wall_purpur","Purpur Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_quartz","absentbydesign:wall_quartz","Quartz Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_quartz_bricks","absentbydesign:wall_quartz_bricks","Quartz Brick Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_red_mushroom","absentbydesign:wall_red_mushroom","Red Mushroom Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_sandstone_red_smooth","absentbydesign:wall_sandstone_red_smooth","Smooth Red Sandstone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_sandstone_smooth","absentbydesign:wall_sandstone_smooth","Smooth Sandstone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_sea_lantern","absentbydesign:wall_sea_lantern","Sea Lantern Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_spruce_log","absentbydesign:wall_spruce_log","Spruce Wood Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_spruce_planks","absentbydesign:wall_spruce_planks","Spruce Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stone","absentbydesign:wall_stone","Stone Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stone_slab","absentbydesign:wall_stone_slab","Stone Slab Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stonebrick_carved","absentbydesign:wall_stonebrick_carved","Carved Stonebrick Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stonebrick_cracked","absentbydesign:wall_stonebrick_cracked","Cracked Stonebrick Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_acacia_log","absentbydesign:wall_stripped_acacia_log","Stripped Acacia Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_birch_log","absentbydesign:wall_stripped_birch_log","Stripped Birch Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_crimson","absentbydesign:wall_stripped_crimson","Stripped Crimson Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_dark_oak_log","absentbydesign:wall_stripped_dark_oak_log","Stripped Dark Oak Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_jungle_log","absentbydesign:wall_stripped_jungle_log","Stripped Jungle Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_oak_log","absentbydesign:wall_stripped_oak_log","Stripped Oak Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_spruce_log","absentbydesign:wall_stripped_spruce_log","Stripped Spruce Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_stripped_warped","absentbydesign:wall_stripped_warped","Stripped Warped Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_warped","absentbydesign:wall_warped","Warped Wall","true","minecraft:walls, supplementaries:walls"
"Absent By Design Mod","absentbydesign:wall_warped_planks","absentbydesign:wall_warped_planks","Warped Wall","true","minecraft:walls, supplementaries:walls"
"Abundance","abundance:amaranthus","abundance:amaranthus","Amaranthus","true","minecraft:enderman_holdable, minecraft:flowers, minecraft:small_flowers, snowrealmagic:containables"
"Abundance","abundance:budding_jacaranda_hedge","abundance:budding_jacaranda_hedge","Budding Jacaranda Hedge","true","quark:hedges, supplementaries:posts"
"Abundance","abundance:budding_jacaranda_leaf_carpet","abundance:budding_jacaranda_leaf_carpet","Budding Jacaranda Leaf Carpet","true",""
"Abundance","abundance:budding_jacaranda_leaves","abundance:budding_jacaranda_leaves","Budding Jacaranda Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves"
"Abundance","abundance:budding_redbud_hedge","abundance:budding_redbud_hedge","Budding Redbud Hedge","true","quark:hedges, supplementaries:posts"
"Abundance","abundance:budding_redbud_leaf_carpet","abundance:budding_redbud_leaf_carpet","Budding Redbud Leaf Carpet","true",""
"Abundance","abundance:budding_redbud_leaves","abundance:budding_redbud_leaves","Budding Redbud Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves"
"Abundance","abundance:chicory","abundance:chicory","Chicory","true","minecraft:enderman_holdable, minecraft:flowers, minecraft:small_flowers, snowrealmagic:containables"
"Abundance","abundance:flowering_jacaranda_hedge","abundance:flowering_jacaranda_hedge","Flowering Jacaranda Hedge","true","quark:hedges, supplementaries:posts"
"Abundance","abundance:flowering_jacaranda_leaf_carpet","abundance:flowering_jacaranda_leaf_carpet","Flowering Jacaranda Leaf Carpet","true",""
"Abundance","abundance:flowering_jacaranda_leaves","abundance:flowering_jacaranda_leaves","Flowering Jacaranda Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves"
"Abundance","abundance:flowering_redbud_hedge","abundance:flowering_redbud_hedge","Flowering Redbud Hedge","true","quark:hedges, supplementaries:posts"
"Abundance","abundance:flowering_redbud_leaf_carpet","abundance:flowering_redbud_leaf_carpet","Flowering Redbud Leaf Carpet","true",""
"Abundance","abundance:flowering_redbud_leaves","abundance:flowering_redbud_leaves","Flowering Redbud Leaves","true","alexsmobs:elephant_foodblocks, alexsmobs:gorilla_breakables, alexsmobs:leafcutter_ant_breakables, alexsmobs:void_worm_breakables, alexsmobs:warped_mosco_breakables, ars_nouveau:harvest/fellable, ars_nouveau:harvest/foliage, ftbessentials:ignore_rtp, minecraft:leaves"
