"Mod name","Registry name","Item ID","Display name","Tags"
"Absent By Design Mod","absentbydesign:trapdoor_basalt",9676,"Basalt Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_blackstone",9674,"Blackstone Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_blackstone_bricks",9675,"Blackstone Brick Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_bricks",9672,"Brick Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_diorite",9671,"Diorite Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_end_stone",9677,"Endstone Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_granite",9669,"Granite Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_purpur",9678,"Purpur Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_quartz",9679,"Quartz Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_stone",9668,"Stone Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:trapdoor_stone_bricks",9673,"Stone Brick Trapdoor","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_acacia_log",9594,"Acacia Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_acacia_planks",9650,"Acacia Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_andesite_smooth",9600,"Polished Andesite Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_basalt",9618,"Basalt Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_birch_log",9595,"Birch Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_birch_planks",9652,"Birch Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_brown_mushroom",9625,"Brown Mushroom Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_crimson",9615,"Crimson Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_crimson_planks",9654,"Crimson Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_crying_obsidian",9617,"Crying Obsidian Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_dark_oak_log",9596,"Dark Oak Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_dark_oak_planks",9649,"Dark Oak Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_dark_prismarine",9614,"Dark Prismarine Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_diorite_smooth",9601,"Polished Diorite Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_end_stone",9602,"Endstone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass",9631,"Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_black",9639,"Black Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_blue",9636,"Blue Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_brown",9637,"Brown Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_cyan",9640,"Cyan Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_gray",9642,"Gray Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_green",9647,"Green Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_light_blue",9645,"Light Blue Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_light_gray",9641,"Light Gray Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_lime",9644,"Lime Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_magenta",9634,"Magenta Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_orange",9633,"Orange Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_pink",9643,"Pink Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_purple",9635,"Purple Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_red",9638,"Red Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_white",9632,"White Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glass_yellow",9646,"Yellow Glass Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_glowstone",9629,"Glowstone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_granite_smooth",9603,"Polished Granite Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_jungle_log",9597,"Jungle Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_jungle_planks",9651,"Jungle Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_lodestone",9620,"Lodestone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_magma",9628,"Magma Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_mushroom_polished",9626,"Polished Mushroom Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_mushroom_stem",9623,"Mushroom Stem Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_oak_log",9598,"Oak Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_oak_planks",9648,"Oak Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_obsidian",9612,"Obsidian Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_polished_basalt",9619,"Polished Basalt Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_prismarine_bricks",9613,"Prismarine Brick Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_purpur",9604,"Purpur Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_quartz",9605,"Quartz Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_quartz_bricks",9627,"Quartz Brick Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_red_mushroom",9624,"Red Mushroom Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_red_smooth",9606,"Smooth Red Sandstone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sandstone_smooth",9607,"Smooth Sandstone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_sea_lantern",9630,"Sea Lantern Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_log",9599,"Spruce Wood Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_spruce_planks",9653,"Spruce Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone",9608,"Stone Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stone_slab",9609,"Stone Slab Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_carved",9610,"Carved Stonebrick Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stonebrick_cracked",9611,"Cracked Stonebrick Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_acacia_log",9588,"Stripped Acacia Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_birch_log",9589,"Stripped Birch Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_crimson",9621,"Stripped Crimson Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_dark_oak_log",9590,"Stripped Dark Oak Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_jungle_log",9591,"Stripped Jungle Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_oak_log",9592,"Stripped Oak Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_spruce_log",9593,"Stripped Spruce Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_stripped_warped",9622,"Stripped Warped Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped",9616,"Warped Wall","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:wall_warped_planks",9655,"Warped Wall","resourcefulbees:valid_apiary"
"Abundance","abundance:amaranthus",16872,"Amaranthus","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Abundance","abundance:budding_jacaranda_hedge",16831,"Budding Jacaranda Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:budding_jacaranda_leaf_carpet",16829,"Budding Jacaranda Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:budding_jacaranda_leaves",16827,"Budding Jacaranda Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Abundance","abundance:budding_redbud_hedge",16866,"Budding Redbud Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:budding_redbud_leaf_carpet",16865,"Budding Redbud Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:budding_redbud_leaves",16864,"Budding Redbud Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Abundance","abundance:chicory",16871,"Chicory","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Abundance","abundance:flowering_jacaranda_hedge",16832,"Flowering Jacaranda Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:flowering_jacaranda_leaf_carpet",16830,"Flowering Jacaranda Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_jacaranda_leaves",16828,"Flowering Jacaranda Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_redbud_hedge",16867,"Flowering Redbud Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:flowering_redbud_leaf_carpet",16863,"Flowering Redbud Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_redbud_leaves",16862,"Flowering Redbud Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_redbud_log",16860,"Flowering Redbud Log","abundance:redbud_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:flowering_redbud_sapling",16868,"Flowering Redbud Sapling","alexsmobs:elephant_foodstuffs, minecraft:saplings, supplementaries:flower_box_plantable"
"Abundance","abundance:flowering_redbud_wood",16861,"Flowering Redbud Wood","abundance:redbud_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_beehive",16826,"Jacaranda Beehive","resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_boat",16877,"Jacaranda Boat","minecraft:boats"
"Abundance","abundance:jacaranda_bookshelf",16816,"Jacaranda Bookshelf","forge:bookshelves, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_button",16812,"Jacaranda Button","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:jacaranda_chest",16824,"Jacaranda Chest","forge:chests, forge:chests/wooden, quark:boatable_chests, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_door",16813,"Jacaranda Door","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence",16810,"Jacaranda Fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_fence_gate",16811,"Jacaranda Fence Gate","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_hedge",16823,"Jacaranda Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:jacaranda_ladder",16819,"Jacaranda Ladder","quark:ladders, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_leaf_carpet",16820,"Jacaranda Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_leaves",16804,"Jacaranda Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_log",16802,"Jacaranda Log","abundance:jacaranda_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks","minecraft:planks, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_post",16822,"Jacaranda Post","resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_pressure_plate",16809,"Jacaranda Pressure Plate","minecraft:wooden_pressure_plates"
"Abundance","abundance:jacaranda_sapling",16805,"Jacaranda Sapling","alexsmobs:elephant_foodstuffs, minecraft:saplings, supplementaries:flower_box_plantable"
"Abundance","abundance:jacaranda_sign",16815,"Jacaranda Sign","minecraft:signs"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_stairs",16808,"Jacaranda Stairs","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_trapdoor",16814,"Jacaranda Trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_trapped_chest",16825,"Jacaranda Trapped Chest","forge:chests, forge:chests/trapped, forge:chests/wooden, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_vertical_slab",16818,"Jacaranda Vertical Slab","quark:wooden_vertical_slabs, resourcefulbees:valid_apiary"
"Abundance","abundance:jacaranda_wood",16803,"Jacaranda Wood","abundance:jacaranda_logs, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"Abundance","abundance:lavender",16791,"Lavender","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Abundance","abundance:lavender_basket",16796,"Lavender Basket","resourcefulbees:valid_apiary"
"Abundance","abundance:lavender_blossom_carpet",16795,"Lavender Blossom Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:lavender_blossoms",16792,"Lavender Blossoms",""
"Abundance","abundance:lavender_salad",16793,"Lavender Salad",""
"Abundance","abundance:lavender_tea",16794,"Lavender Tea",""
"Abundance","abundance:nemophila",16873,"Nemophila","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Abundance","abundance:purple_african_daisy",16874,"Purple African Daisy","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Abundance","abundance:redbud_beehive",16859,"Redbud Beehive","resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_boat",16878,"Redbud Boat","minecraft:boats"
"Abundance","abundance:redbud_bookshelf",16849,"Redbud Bookshelf","forge:bookshelves, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_button",16845,"Redbud Button","minecraft:buttons, minecraft:wooden_buttons"
"Abundance","abundance:redbud_chest",16857,"Redbud Chest","forge:chests, forge:chests/wooden, quark:boatable_chests, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_door",16846,"Redbud Door","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_fence",16843,"Redbud Fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_fence_gate",16844,"Redbud Fence Gate","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_hedge",16856,"Redbud Hedge","resourcefulbees:valid_apiary, supplementaries:flower_box_plantable"
"Abundance","abundance:redbud_ladder",16852,"Redbud Ladder","quark:ladders, resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_leaf_carpet",16853,"Redbud Leaf Carpet","resourcefulbees:valid_apiary"
"Abundance","abundance:redbud_leaves",16837,"Redbud Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
