"Mod name","Registry name","Item ID","Display name"
"Abundance","abundance:budding_jacaranda_leaf_carpet",16829,"Budding Jacaranda Leaf Carpet"
"Abundance","abundance:budding_jacaranda_leaves",16827,"Budding Jacaranda Leaves"
"Abundance","abundance:budding_redbud_hedge",16866,"Budding Redbud Hedge"
"Abundance","abundance:budding_redbud_leaf_carpet",16865,"Budding Redbud Leaf Carpet"
"Abundance","abundance:budding_redbud_leaves",16864,"Budding Redbud Leaves"
"Abundance","abundance:chicory",16871,"Chicory"
"Abundance","abundance:flowering_jacaranda_hedge",16832,"Flowering Jacaranda Hedge"
"Abundance","abundance:flowering_jacaranda_leaf_carpet",16830,"Flowering Jacaranda Leaf Carpet"
"Abundance","abundance:flowering_jacaranda_leaves",16828,"Flowering Jacaranda Leaves"
"Abundance","abundance:flowering_redbud_hedge",16867,"Flowering Redbud Hedge"
"Abundance","abundance:flowering_redbud_leaf_carpet",16863,"Flowering Redbud Leaf Carpet"
"Abundance","abundance:flowering_redbud_leaves",16862,"Flowering Redbud Leaves"
"Abundance","abundance:flowering_redbud_log",16860,"Flowering Redbud Log"
"Abundance","abundance:flowering_redbud_sapling",16868,"Flowering Redbud Sapling"
"Abundance","abundance:flowering_redbud_wood",16861,"Flowering Redbud Wood"
"Abundance","abundance:jacaranda_beehive",16826,"Jacaranda Beehive"
"Abundance","abundance:jacaranda_boat",16877,"Jacaranda Boat"
"Abundance","abundance:jacaranda_bookshelf",16816,"Jacaranda Bookshelf"
"Abundance","abundance:jacaranda_button",16812,"Jacaranda Button"
"Abundance","abundance:jacaranda_chest",16824,"Jacaranda Chest"
"Abundance","abundance:jacaranda_door",16813,"Jacaranda Door"
"Abundance","abundance:jacaranda_fence",16810,"Jacaranda Fence"
"Abundance","abundance:jacaranda_fence_gate",16811,"Jacaranda Fence Gate"
"Abundance","abundance:jacaranda_hedge",16823,"Jacaranda Hedge"
"Abundance","abundance:jacaranda_ladder",16819,"Jacaranda Ladder"
"Abundance","abundance:jacaranda_leaf_carpet",16820,"Jacaranda Leaf Carpet"
"Abundance","abundance:jacaranda_leaves",16804,"Jacaranda Leaves"
"Abundance","abundance:jacaranda_log",16802,"Jacaranda Log"
"Abundance","abundance:jacaranda_planks",16806,"Jacaranda Planks"
"Abundance","abundance:jacaranda_post",16822,"Jacaranda Post"
"Abundance","abundance:jacaranda_pressure_plate",16809,"Jacaranda Pressure Plate"
"Abundance","abundance:jacaranda_sapling",16805,"Jacaranda Sapling"
"Abundance","abundance:jacaranda_sign",16815,"Jacaranda Sign"
"Abundance","abundance:jacaranda_slab",16807,"Jacaranda Slab"
"Abundance","abundance:jacaranda_stairs",16808,"Jacaranda Stairs"
"Abundance","abundance:jacaranda_trapdoor",16814,"Jacaranda Trapdoor"
"Abundance","abundance:jacaranda_trapped_chest",16825,"Jacaranda Trapped Chest"
"Abundance","abundance:jacaranda_vertical_slab",16818,"Jacaranda Vertical Slab"
"Abundance","abundance:jacaranda_wood",16803,"Jacaranda Wood"
"Abundance","abundance:lavender",16791,"Lavender"
"Abundance","abundance:lavender_basket",16796,"Lavender Basket"
"Abundance","abundance:lavender_blossom_carpet",16795,"Lavender Blossom Carpet"
"Abundance","abundance:lavender_blossoms",16792,"Lavender Blossoms"
"Abundance","abundance:lavender_salad",16793,"Lavender Salad"
"Abundance","abundance:lavender_tea",16794,"Lavender Tea"
"Abundance","abundance:nemophila",16873,"Nemophila"
"Abundance","abundance:purple_african_daisy",16874,"Purple African Daisy"
"Abundance","abundance:redbud_beehive",16859,"Redbud Beehive"
"Abundance","abundance:redbud_boat",16878,"Redbud Boat"
"Abundance","abundance:redbud_bookshelf",16849,"Redbud Bookshelf"
"Abundance","abundance:redbud_button",16845,"Redbud Button"
"Abundance","abundance:redbud_chest",16857,"Redbud Chest"
"Abundance","abundance:redbud_door",16846,"Redbud Door"
"Abundance","abundance:redbud_fence",16843,"Redbud Fence"
"Abundance","abundance:redbud_fence_gate",16844,"Redbud Fence Gate"
"Abundance","abundance:redbud_hedge",16856,"Redbud Hedge"
"Abundance","abundance:redbud_ladder",16852,"Redbud Ladder"
"Abundance","abundance:redbud_leaf_carpet",16853,"Redbud Leaf Carpet"
"Abundance","abundance:redbud_leaves",16837,"Redbud Leaves"
"Abundance","abundance:redbud_log",16835,"Redbud Log"
"Abundance","abundance:redbud_planks",16839,"Redbud Planks"
"Abundance","abundance:redbud_post",16855,"Redbud Post"
"Abundance","abundance:redbud_pressure_plate",16842,"Redbud Pressure Plate"
"Abundance","abundance:redbud_sapling",16838,"Redbud Sapling"
"Abundance","abundance:redbud_sign",16848,"Redbud Sign"
"Abundance","abundance:redbud_slab",16840,"Redbud Slab"
"Abundance","abundance:redbud_stairs",16841,"Redbud Stairs"
"Abundance","abundance:redbud_trapdoor",16847,"Redbud Trapdoor"
"Abundance","abundance:redbud_trapped_chest",16858,"Redbud Trapped Chest"
"Abundance","abundance:redbud_vertical_slab",16851,"Redbud Vertical Slab"
"Abundance","abundance:redbud_wood",16836,"Redbud Wood"
"Abundance","abundance:saguaro_cactus",16869,"Saguaro Cactus"
"Abundance","abundance:saguaro_flower",16880,"Saguaro Sprout"
"Abundance","abundance:shady_marigold",16798,"Shady Marigold"
"Abundance","abundance:small_saguaro_cactus",16870,"Small Saguaro Cactus"
"Abundance","abundance:stripped_jacaranda_log",16800,"Stripped Jacaranda Log"
"Abundance","abundance:stripped_jacaranda_post",16821,"Stripped Jacaranda Post"
"Abundance","abundance:stripped_jacaranda_wood",16801,"Stripped Jacaranda Wood"
"Abundance","abundance:stripped_redbud_log",16833,"Stripped Redbud Log"
"Abundance","abundance:stripped_redbud_post",16854,"Stripped Redbud Post"
"Abundance","abundance:stripped_redbud_wood",16834,"Stripped Redbud Wood"
"Abundance","abundance:sunflower_seed_sack",16876,"Sunflower Seed Sack"
"Abundance","abundance:sunflower_seeds",16879,"Sunflower Seeds"
"Abundance","abundance:sunny_marigold",16797,"Sunny Marigold"
"Abundance","abundance:tall_marigold",16799,"Tall Marigold"
"Abundance","abundance:vertical_jacaranda_planks",16817,"Vertical Jacaranda Planks"
"Abundance","abundance:vertical_redbud_planks",16850,"Vertical Redbud Planks"
"Abundance","abundance:yellow_african_daisy",16875,"Yellow African Daisy"
"Additional Lights","additional_lights:al_lamp_acacia_planks",4092,"Acacia Lamp"
"Additional Lights","additional_lights:al_lamp_birch_planks",4093,"Birch Lamp"
"Additional Lights","additional_lights:al_lamp_blackstone",4107,"BlackStone Lamp"
"Additional Lights","additional_lights:al_lamp_cobblestone",4100,"CobbleStone Lamp"
"Additional Lights","additional_lights:al_lamp_crimson_planks",4098,"Crimson Lamp"
"Additional Lights","additional_lights:al_lamp_dark_oak_planks",4095,"Dark Oak Lamp"
"Additional Lights","additional_lights:al_lamp_diamond_block",4111,"Diamond Lamp"
"Additional Lights","additional_lights:al_lamp_end_stone",4104,"End Stone Lamp"
"Additional Lights","additional_lights:al_lamp_glass",4108,"Glass Lamp"
"Additional Lights","additional_lights:al_lamp_gold_block",4110,"Gold Lamp"
"Additional Lights","additional_lights:al_lamp_iron_block",4109,"Iron Lamp"
"Additional Lights","additional_lights:al_lamp_jungle_planks",4097,"Jungle Lamp"
"Additional Lights","additional_lights:al_lamp_magenta_wool",4114,"Magenta Wool Lamp"
"Additional Lights","additional_lights:al_lamp_mossy_cobblestone",4101,"Mossy CobbleStone Lamp"
"Additional Lights","additional_lights:al_lamp_nether_bricks",4105,"Nether Bricks Lamp"
"Additional Lights","additional_lights:al_lamp_oak_planks",4094,"Oak Lamp"
"Additional Lights","additional_lights:al_lamp_packed_ice",4112,"Ice Lamp"
"Additional Lights","additional_lights:al_lamp_pink_wool",4113,"Pink Wool Lamp"
"Additional Lights","additional_lights:al_lamp_red_nether_bricks",4106,"Red Nether Bricks Lamp"
"Additional Lights","additional_lights:al_lamp_sandstone",4103,"SandStone Lamp"
"Additional Lights","additional_lights:al_lamp_spruce_planks",4096,"Spruce Lamp"
"Additional Lights","additional_lights:al_lamp_stone",4102,"Stone Lamp"
"Additional Lights","additional_lights:al_lamp_warped_planks",4099,"Warped Lamp"
"Additional Lights","additional_lights:al_torch_acacia_planks",4115,"Acacia AlTorch"
"Additional Lights","additional_lights:al_torch_birch_planks",4116,"Birch AlTorch"
"Additional Lights","additional_lights:al_torch_blackstone",4134,"BlackStone AlTorch"
"Additional Lights","additional_lights:al_torch_cobblestone",4123,"CobbleStone AlTorch"
"Additional Lights","additional_lights:al_torch_crimson_planks",4121,"Crimson AlTorch"
"Additional Lights","additional_lights:al_torch_dark_oak_planks",4118,"Dark Oak AlTorch"
"Additional Lights","additional_lights:al_torch_diamond_block",4138,"Diamond AlTorch"
"Additional Lights","additional_lights:al_torch_end_stone",4130,"End Stone AlTorch"
"Additional Lights","additional_lights:al_torch_end_stone_bricks",4131,"End Stone Bricks AlTorch"
"Additional Lights","additional_lights:al_torch_glass",4135,"Glass AlTorch"
"Additional Lights","additional_lights:al_torch_gold_block",4137,"Gold AlTorch"
"Additional Lights","additional_lights:al_torch_iron_block",4136,"Iron AlTorch"
"Additional Lights","additional_lights:al_torch_jungle_planks",4120,"Jungle AlTorch"
"Additional Lights","additional_lights:al_torch_magenta_wool",4141,"Magenta Wool AlTorch"
"Additional Lights","additional_lights:al_torch_mossy_cobblestone",4124,"Mossy CobbleStone AlTorch"
"Additional Lights","additional_lights:al_torch_mossy_stone_bricks",4127,"Mossy Stone Bricks AlTorch"
"Additional Lights","additional_lights:al_torch_nether_bricks",4132,"Nether Bricks AlTorch"
"Additional Lights","additional_lights:al_torch_oak_planks",4117,"Oak AlTorch"
"Additional Lights","additional_lights:al_torch_packed_ice",4139,"Ice AlTorch"
"Additional Lights","additional_lights:al_torch_pink_wool",4140,"Pink Wool AlTorch"
"Additional Lights","additional_lights:al_torch_red_nether_bricks",4133,"Red Nether Bricks AlTorch"
"Additional Lights","additional_lights:al_torch_sandstone",4129,"SandStone AlTorch"
"Additional Lights","additional_lights:al_torch_smooth_stone",4128,"Smooth Stone AlTorch"
"Additional Lights","additional_lights:al_torch_spruce_planks",4119,"Spruce AlTorch"
"Additional Lights","additional_lights:al_torch_stone",4125,"Stone AlTorch"
"Additional Lights","additional_lights:al_torch_stone_bricks",4126,"Stone Bricks AlTorch"
"Additional Lights","additional_lights:al_torch_warped_planks",4122,"Warped AlTorch"
"Additional Lights","additional_lights:fire_for_fire_pit_l",4233,"Fire For Fire Pit L"
"Additional Lights","additional_lights:fire_for_fire_pit_s",4232,"Fire For Fire Pit"
"Additional Lights","additional_lights:fire_for_standing_torch_l",4231,"Fire For Standing Torch L"
"Additional Lights","additional_lights:fire_for_standing_torch_s",4230,"Fire For Standing Torch"
"Additional Lights","additional_lights:fire_pit_l_cobblestone",4208,"CobbleStone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_cut_sandstone",4218,"Cut SandStone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_diamond_block",4226,"Diamond Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_end_stone",4219,"End Stone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_end_stone_bricks",4220,"End Stone Bricks Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_gold_block",4225,"Gold Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_iron_block",4224,"Iron Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_magenta_wool",4229,"Magenta Wool Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_mossy_cobblestone",4209,"Mossy CobbleStone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_mossy_stone_bricks",4212,"Mossy Stone Bricks Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_nether_bricks",4221,"Nether Bricks Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_packed_ice",4227,"Ice Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_pink_wool",4228,"Pink Wool Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_polished_andesite",4214,"Polished Andesite Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_polished_blackstone",4223,"Polished BlackStone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_polished_diorite",4215,"Polished Diorite Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_polished_granite",4216,"Polished Granite Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_red_nether_bricks",4222,"Red Nether Bricks Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_sandstone",4217,"SandStone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_smooth_stone",4213,"Smooth Stone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_stone",4210,"Stone Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_l_stone_bricks",4211,"Stone Bricks Fire Pit - L"
"Additional Lights","additional_lights:fire_pit_s_cobblestone",4186,"CobbleStone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_cut_sandstone",4196,"Cut SandStone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_diamond_block",4204,"Diamond Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_end_stone",4197,"End Stone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_end_stone_bricks",4198,"End Stone Bricks Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_gold_block",4203,"Gold Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_iron_block",4202,"Iron Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_magenta_wool",4207,"Magenta Wool Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_mossy_cobblestone",4187,"Mossy CobbleStone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_mossy_stone_bricks",4190,"Mossy Stone Bricks Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_nether_bricks",4199,"Nether Bricks Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_packed_ice",4205,"Ice Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_pink_wool",4206,"Pink Wool Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_polished_andesite",4192,"Polished Andesite Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_polished_blackstone",4201,"Polished BlackStone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_polished_diorite",4193,"Polished Diorite Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_polished_granite",4194,"Polished Granite Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_red_nether_bricks",4200,"Red Nether Bricks Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_sandstone",4195,"SandStone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_smooth_stone",4191,"Smooth Stone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_stone",4188,"Stone Fire Pit"
"Additional Lights","additional_lights:fire_pit_s_stone_bricks",4189,"Stone Bricks Fire Pit"
"Additional Lights","additional_lights:soul_fire_for_fire_pit_l",4237,"Soul Fire For Fire Pit L"
"Additional Lights","additional_lights:soul_fire_for_fire_pit_s",4236,"Soul Fire For Fire Pit"
"Additional Lights","additional_lights:soul_fire_for_standing_torch_l",4235,"Soul Fire For Standing Torch L"
"Additional Lights","additional_lights:soul_fire_for_standing_torch_s",4234,"Soul Fire For Standing Torch"
"Additional Lights","additional_lights:soul_wand",4238,"Soul Wand"
"Additional Lights","additional_lights:standing_torch_l_cobblestone",4164,"CobbleStone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_cut_sandstone",4174,"Cut SandStone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_diamond_block",4182,"Diamond Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_end_stone",4175,"End Stone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_end_stone_bricks",4176,"End Stone Bricks Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_gold_block",4181,"Gold Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_iron_block",4180,"Iron Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_magenta_wool",4185,"Magenta Wool Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_mossy_cobblestone",4165,"Mossy CobbleStone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_mossy_stone_bricks",4168,"Mossy Stone Bricks Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_nether_bricks",4177,"Nether Bricks Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_packed_ice",4183,"Ice Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_pink_wool",4184,"Pink Wool Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_polished_andesite",4170,"Polished Andesite Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_polished_blackstone",4179,"Polished BlackStone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_polished_diorite",4171,"Polished Diorite Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_polished_granite",4172,"Polished Granite Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_red_nether_bricks",4178,"Red Nether Bricks Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_sandstone",4173,"SandStone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_smooth_stone",4169,"Smooth Stone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_stone",4166,"Stone Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_l_stone_bricks",4167,"Stone Bricks Standing Torch - L"
"Additional Lights","additional_lights:standing_torch_s_cobblestone",4142,"CobbleStone Standing Torch"
"Additional Lights","additional_lights:standing_torch_s_cut_sandstone",4152,"Cut SandStone Standing Torch"
"Additional Lights","additional_lights:standing_torch_s_diamond_block",4160,"Diamond Standing Torch"
