"ID","Tagged objects"
"betterendforge:dragon_tree_logs","betterendforge:dragon_tree_log, betterendforge:dragon_tree_bark, betterendforge:dragon_tree_stripped_log, betterendforge:dragon_tree_stripped_bark"
"betterendforge:end_lotus_logs","betterendforge:end_lotus_log, betterendforge:end_lotus_bark, betterendforge:end_lotus_stripped_log, betterendforge:end_lotus_stripped_bark"
"betterendforge:furnaces","minecraft:furnace, betterendforge:end_stone_furnace, betterendforge:flavolite_furnace, betterendforge:violecite_furnace, betterendforge:sulphuric_rock_furnace"
"betterendforge:hammers","betterendforge:iron_hammer, betterendforge:golden_hammer, betterendforge:diamond_hammer, betterendforge:netherite_hammer, betterendforge:aeternium_hammer, betterendforge:thallasium_hammer, betterendforge:terminite_hammer"
"betterendforge:helix_tree_logs","betterendforge:helix_tree_log, betterendforge:helix_tree_bark, betterendforge:helix_tree_stripped_log, betterendforge:helix_tree_stripped_bark"
"betterendforge:jellyshroom_logs","betterendforge:jellyshroom_log, betterendforge:jellyshroom_bark, betterendforge:jellyshroom_stripped_log, betterendforge:jellyshroom_stripped_bark"
"betterendforge:lacugrove_logs","betterendforge:lacugrove_log, betterendforge:lacugrove_bark, betterendforge:lacugrove_stripped_log, betterendforge:lacugrove_stripped_bark"
"betterendforge:lucernia_logs","betterendforge:lucernia_log, betterendforge:lucernia_bark, betterendforge:lucernia_stripped_log, betterendforge:lucernia_stripped_bark"
"betterendforge:mossy_glowshroom_logs","betterendforge:mossy_glowshroom_log, betterendforge:mossy_glowshroom_bark, betterendforge:mossy_glowshroom_stripped_log, betterendforge:mossy_glowshroom_stripped_bark"
"betterendforge:pythadendron_logs","betterendforge:pythadendron_log, betterendforge:pythadendron_bark, betterendforge:pythadendron_stripped_log, betterendforge:pythadendron_stripped_bark"
"betterendforge:tenanea_logs","betterendforge:tenanea_log, betterendforge:tenanea_bark, betterendforge:tenanea_stripped_log, betterendforge:tenanea_stripped_bark"
"betterendforge:umbrella_tree_logs","betterendforge:umbrella_tree_log, betterendforge:umbrella_tree_bark, betterendforge:umbrella_tree_stripped_log, betterendforge:umbrella_tree_stripped_bark"
"biomesoplenty:cherry_logs","biomesoplenty:cherry_log, biomesoplenty:cherry_wood, biomesoplenty:stripped_cherry_log, biomesoplenty:stripped_cherry_wood"
"biomesoplenty:dead_logs","biomesoplenty:dead_log, biomesoplenty:dead_wood, biomesoplenty:stripped_dead_log, biomesoplenty:stripped_dead_wood"
"biomesoplenty:fir_logs","biomesoplenty:fir_log, biomesoplenty:fir_wood, biomesoplenty:stripped_fir_log, biomesoplenty:stripped_fir_wood"
"biomesoplenty:hellbark_logs","biomesoplenty:hellbark_log, biomesoplenty:hellbark_wood, biomesoplenty:stripped_hellbark_log, biomesoplenty:stripped_hellbark_wood"
"biomesoplenty:jacaranda_logs","biomesoplenty:jacaranda_log, biomesoplenty:jacaranda_wood, biomesoplenty:stripped_jacaranda_log, biomesoplenty:stripped_jacaranda_wood"
"biomesoplenty:magic_logs","biomesoplenty:magic_log, biomesoplenty:magic_wood, biomesoplenty:stripped_magic_log, biomesoplenty:stripped_magic_wood"
"biomesoplenty:mahogany_logs","biomesoplenty:mahogany_log, biomesoplenty:mahogany_wood, biomesoplenty:stripped_mahogany_log, biomesoplenty:stripped_mahogany_wood"
"biomesoplenty:palm_logs","biomesoplenty:palm_log, biomesoplenty:palm_wood, biomesoplenty:stripped_palm_log, biomesoplenty:stripped_palm_wood"
"biomesoplenty:redwood_logs","biomesoplenty:redwood_log, biomesoplenty:redwood_wood, biomesoplenty:stripped_redwood_log, biomesoplenty:stripped_redwood_wood"
"biomesoplenty:umbran_logs","biomesoplenty:umbran_log, biomesoplenty:umbran_wood, biomesoplenty:stripped_umbran_log, biomesoplenty:stripped_umbran_wood"
"biomesoplenty:willow_logs","biomesoplenty:willow_log, biomesoplenty:willow_wood, biomesoplenty:stripped_willow_log, biomesoplenty:stripped_willow_wood"
"bloodmagic:arc/cuttingfluid","bloodmagic:basiccuttingfluid, bloodmagic:intermediatecuttingfluid"
"bloodmagic:arc/explosive","bloodmagic:explosivepowder, bloodmagic:primitive_explosive_cell"
"bloodmagic:arc/furnace","bloodmagic:furnacecell_primitive, bloodmagic:lavacrystal"
"bloodmagic:arc/hydrate","bloodmagic:primitive_hydration_cell"
"bloodmagic:arc/resonator","bloodmagic:primitive_crystalline_resonator, bloodmagic:crystalline_resonator"
"bloodmagic:arc/reverter","bloodmagic:sanguinereverter"
"bloodmagic:arc/sieve","bloodmagic:airscribetool"
"bloodmagic:arc/tool","bloodmagic:furnacecell_primitive, bloodmagic:lavacrystal, bloodmagic:sanguinereverter, bloodmagic:airscribetool, bloodmagic:explosivepowder, bloodmagic:primitive_explosive_cell, bloodmagic:primitive_hydration_cell, bloodmagic:primitive_crystalline_resonator, bloodmagic:crystalline_resonator, bloodmagic:basiccuttingfluid, bloodmagic:intermediatecuttingfluid"
"bloodmagic:crystals/demon","bloodmagic:defaultcrystal, bloodmagic:corrosivecrystal, bloodmagic:destructivecrystal, bloodmagic:vengefulcrystal, bloodmagic:steadfastcrystal"
"bloodmagic:dusts/corrupted","bloodmagic:corrupted_dust"
"bloodmagic:fragments","emendatusenigmatica:copper_fragment, emendatusenigmatica:aluminum_fragment, emendatusenigmatica:silver_fragment, emendatusenigmatica:lead_fragment, emendatusenigmatica:nickel_fragment, emendatusenigmatica:uranium_fragment, emendatusenigmatica:osmium_fragment, emendatusenigmatica:tin_fragment, emendatusenigmatica:zinc_fragment, emendatusenigmatica:cobalt_fragment, emendatusenigmatica:certus_quartz_fragment, emendatusenigmatica:charged_certus_quartz_fragment, emendatusenigmatica:fluorite_fragment, emendatusenigmatica:bitumen_fragment, emendatusenigmatica:cinnabar_fragment, emendatusenigmatica:apatite_fragment, emendatusenigmatica:sulfur_fragment, emendatusenigmatica:potassium_nitrate_fragment, emendatusenigmatica:arcane_fragment, emendatusenigmatica:dimensional_fragment, emendatusenigmatica:coal_fragment, emendatusenigmatica:diamond_fragment, emendatusenigmatica:emerald_fragment, emendatusenigmatica:lapis_fragment, emendatusenigmatica:quartz_fragment, emendatusenigmatica:thallasium_fragment, emendatusenigmatica:regalium_fragment, emendatusenigmatica:utherium_fragment, emendatusenigmatica:froststeel_fragment, emendatusenigmatica:cloggrum_fragment, emendatusenigmatica:nebu_fragment, emendatusenigmatica:redstone_fragment, emendatusenigmatica:iesnium_fragment"
"bloodmagic:fragments/aluminum","emendatusenigmatica:aluminum_fragment"
"bloodmagic:fragments/apatite","emendatusenigmatica:apatite_fragment"
"bloodmagic:fragments/arcane","emendatusenigmatica:arcane_fragment"
"bloodmagic:fragments/bitumen","emendatusenigmatica:bitumen_fragment"
"bloodmagic:fragments/certus_quartz","emendatusenigmatica:certus_quartz_fragment"
"bloodmagic:fragments/charged_certus_quartz","emendatusenigmatica:charged_certus_quartz_fragment"
"bloodmagic:fragments/cinnabar","emendatusenigmatica:cinnabar_fragment"
"bloodmagic:fragments/cloggrum","emendatusenigmatica:cloggrum_fragment"
"bloodmagic:fragments/coal","emendatusenigmatica:coal_fragment"
"bloodmagic:fragments/cobalt","emendatusenigmatica:cobalt_fragment"
"bloodmagic:fragments/copper","emendatusenigmatica:copper_fragment"
"bloodmagic:fragments/diamond","emendatusenigmatica:diamond_fragment"
"bloodmagic:fragments/dimensional","emendatusenigmatica:dimensional_fragment"
"bloodmagic:fragments/emerald","emendatusenigmatica:emerald_fragment"
"bloodmagic:fragments/fluorite","emendatusenigmatica:fluorite_fragment"
"bloodmagic:fragments/froststeel","emendatusenigmatica:froststeel_fragment"
"bloodmagic:fragments/gold","bloodmagic:goldfragment"
"bloodmagic:fragments/iesnium","emendatusenigmatica:iesnium_fragment"
"bloodmagic:fragments/iron","bloodmagic:ironfragment"
"bloodmagic:fragments/lapis","emendatusenigmatica:lapis_fragment"
"bloodmagic:fragments/lead","emendatusenigmatica:lead_fragment"
"bloodmagic:fragments/nebu","emendatusenigmatica:nebu_fragment"
"bloodmagic:fragments/netherite_scrap","bloodmagic:fragment_netherite_scrap"
"bloodmagic:fragments/nickel","emendatusenigmatica:nickel_fragment"
"bloodmagic:fragments/osmium","emendatusenigmatica:osmium_fragment"
"bloodmagic:fragments/potassium_nitrate","emendatusenigmatica:potassium_nitrate_fragment"
"bloodmagic:fragments/quartz","emendatusenigmatica:quartz_fragment"
"bloodmagic:fragments/redstone","emendatusenigmatica:redstone_fragment"
"bloodmagic:fragments/regalium","emendatusenigmatica:regalium_fragment"
"bloodmagic:fragments/silver","emendatusenigmatica:silver_fragment"
"bloodmagic:fragments/sulfur","emendatusenigmatica:sulfur_fragment"
"bloodmagic:fragments/thallasium","emendatusenigmatica:thallasium_fragment"
"bloodmagic:fragments/tin","emendatusenigmatica:tin_fragment"
"bloodmagic:fragments/uranium","emendatusenigmatica:uranium_fragment"
"bloodmagic:fragments/utherium","emendatusenigmatica:utherium_fragment"
"bloodmagic:fragments/zinc","emendatusenigmatica:zinc_fragment"
"bloodmagic:gravels","emendatusenigmatica:copper_gravel, emendatusenigmatica:aluminum_gravel, emendatusenigmatica:silver_gravel, emendatusenigmatica:lead_gravel, emendatusenigmatica:nickel_gravel, emendatusenigmatica:uranium_gravel, emendatusenigmatica:osmium_gravel, emendatusenigmatica:tin_gravel, emendatusenigmatica:zinc_gravel, emendatusenigmatica:cobalt_gravel, emendatusenigmatica:certus_quartz_gravel, emendatusenigmatica:charged_certus_quartz_gravel, emendatusenigmatica:fluorite_gravel, emendatusenigmatica:bitumen_gravel, emendatusenigmatica:cinnabar_gravel, emendatusenigmatica:apatite_gravel, emendatusenigmatica:sulfur_gravel, emendatusenigmatica:potassium_nitrate_gravel, emendatusenigmatica:arcane_gravel, emendatusenigmatica:dimensional_gravel, emendatusenigmatica:coal_gravel, emendatusenigmatica:diamond_gravel, emendatusenigmatica:emerald_gravel, emendatusenigmatica:lapis_gravel, emendatusenigmatica:quartz_gravel, emendatusenigmatica:thallasium_gravel, emendatusenigmatica:regalium_gravel, emendatusenigmatica:utherium_gravel, emendatusenigmatica:froststeel_gravel, emendatusenigmatica:cloggrum_gravel, emendatusenigmatica:nebu_gravel, emendatusenigmatica:redstone_gravel, emendatusenigmatica:iesnium_gravel"
"bloodmagic:gravels/aluminum","emendatusenigmatica:aluminum_gravel"
"bloodmagic:gravels/apatite","emendatusenigmatica:apatite_gravel"
"bloodmagic:gravels/arcane","emendatusenigmatica:arcane_gravel"
"bloodmagic:gravels/bitumen","emendatusenigmatica:bitumen_gravel"
"bloodmagic:gravels/certus_quartz","emendatusenigmatica:certus_quartz_gravel"
"bloodmagic:gravels/charged_certus_quartz","emendatusenigmatica:charged_certus_quartz_gravel"
"bloodmagic:gravels/cinnabar","emendatusenigmatica:cinnabar_gravel"
"bloodmagic:gravels/cloggrum","emendatusenigmatica:cloggrum_gravel"
"bloodmagic:gravels/coal","emendatusenigmatica:coal_gravel"
"bloodmagic:gravels/cobalt","emendatusenigmatica:cobalt_gravel"
"bloodmagic:gravels/copper","emendatusenigmatica:copper_gravel"
"bloodmagic:gravels/diamond","emendatusenigmatica:diamond_gravel"
"bloodmagic:gravels/dimensional","emendatusenigmatica:dimensional_gravel"
"bloodmagic:gravels/emerald","emendatusenigmatica:emerald_gravel"
"bloodmagic:gravels/fluorite","emendatusenigmatica:fluorite_gravel"
"bloodmagic:gravels/froststeel","emendatusenigmatica:froststeel_gravel"
"bloodmagic:gravels/gold","bloodmagic:goldgravel"
"bloodmagic:gravels/iesnium","emendatusenigmatica:iesnium_gravel"
"bloodmagic:gravels/iron","bloodmagic:irongravel"
"bloodmagic:gravels/lapis","emendatusenigmatica:lapis_gravel"
"bloodmagic:gravels/lead","emendatusenigmatica:lead_gravel"
"bloodmagic:gravels/nebu","emendatusenigmatica:nebu_gravel"
"bloodmagic:gravels/netherite_scrap","bloodmagic:gravel_netherite_scrap"
"bloodmagic:gravels/nickel","emendatusenigmatica:nickel_gravel"
"bloodmagic:gravels/osmium","emendatusenigmatica:osmium_gravel"
"bloodmagic:gravels/potassium_nitrate","emendatusenigmatica:potassium_nitrate_gravel"
"bloodmagic:gravels/quartz","emendatusenigmatica:quartz_gravel"
"bloodmagic:gravels/redstone","emendatusenigmatica:redstone_gravel"
"bloodmagic:gravels/regalium","emendatusenigmatica:regalium_gravel"
"bloodmagic:gravels/silver","emendatusenigmatica:silver_gravel"
"bloodmagic:gravels/sulfur","emendatusenigmatica:sulfur_gravel"
"bloodmagic:gravels/thallasium","emendatusenigmatica:thallasium_gravel"
"bloodmagic:gravels/tin","emendatusenigmatica:tin_gravel"
"bloodmagic:gravels/uranium","emendatusenigmatica:uranium_gravel"
"bloodmagic:gravels/utherium","emendatusenigmatica:utherium_gravel"
"bloodmagic:gravels/zinc","emendatusenigmatica:zinc_gravel"
"bloodmagic:tiny_dusts/corrupted","bloodmagic:corrupted_tinydust"
"brazier:ash","brazier:ash"
"brazier:iron_nuggets","minecraft:iron_nugget"
"brazier:range_indicator","brazier:living_torch, brazier:living_lantern"
"brazier:torches","minecraft:torch, minecraft:soul_torch, endergetic:ender_torch"
"brazier:warped_wart","brazier:warped_nether_wart"
"buildinggadgets:template_convertible","minecraft:paper"
"buzzier_bees:candle_base","minecraft:honeycomb"
"buzzier_bees:candle_wick","environmental:yak_hair, minecraft:string"
"buzzier_bees:candles","buzzier_bees:candle, buzzier_bees:soul_candle, buzzier_bees:ender_candle, buzzier_bees:cursed_candle, buzzier_bees:white_candle, buzzier_bees:orange_candle, buzzier_bees:magenta_candle, buzzier_bees:light_blue_candle, buzzier_bees:yellow_candle, buzzier_bees:lime_candle, buzzier_bees:pink_candle, buzzier_bees:gray_candle, buzzier_bees:light_gray_candle, buzzier_bees:cyan_candle, buzzier_bees:purple_candle, buzzier_bees:blue_candle, buzzier_bees:brown_candle, buzzier_bees:green_candle, buzzier_bees:red_candle, buzzier_bees:black_candle, buzzier_bees:allium_scented_candle, buzzier_bees:azure_bluet_scented_candle, buzzier_bees:blue_orchid_scented_candle, buzzier_bees:dandelion_scented_candle, buzzier_bees:cornflower_scented_candle, buzzier_bees:lily_of_the_valley_scented_candle, buzzier_bees:oxeye_daisy_scented_candle, buzzier_bees:poppy_scented_candle, buzzier_bees:white_tulip_scented_candle, buzzier_bees:orange_tulip_scented_candle, buzzier_bees:pink_tulip_scented_candle, buzzier_bees:red_tulip_scented_candle, buzzier_bees:wither_rose_scented_candle, buzzier_bees:white_clover_scented_candle, buzzier_bees:pink_clover_scented_candle, buzzier_bees:buttercup_scented_candle, buzzier_bees:warm_monkey_brush_scented_candle, buzzier_bees:hot_monkey_brush_scented_candle, buzzier_bees:scalding_monkey_brush_scented_candle, buzzier_bees:water_hyacinth_scented_candle, buzzier_bees:gilia_scented_candle, buzzier_bees:yucca_flower_scented_candle, buzzier_bees:autumn_crocus_scented_candle, buzzier_bees:cartwheel_scented_candle, buzzier_bees:bluebell_scented_candle, buzzier_bees:violet_scented_candle, buzzier_bees:dianthus_scented_candle, buzzier_bees:red_lotus_flower_scented_candle, buzzier_bees:white_lotus_flower_scented_candle, buzzier_bees:yellow_hibiscus_scented_candle, buzzier_bees:orange_hibiscus_scented_candle, buzzier_bees:red_hibiscus_scented_candle, buzzier_bees:pink_hibiscus_scented_candle, buzzier_bees:magenta_hibiscus_scented_candle, buzzier_bees:purple_hibiscus_scented_candle, buzzier_bees:white_searocket_scented_candle, buzzier_bees:pink_searocket_scented_candle"
"buzzier_bees:dyed_candles","buzzier_bees:white_candle, buzzier_bees:orange_candle, buzzier_bees:magenta_candle, buzzier_bees:light_blue_candle, buzzier_bees:yellow_candle, buzzier_bees:lime_candle, buzzier_bees:pink_candle, buzzier_bees:gray_candle, buzzier_bees:light_gray_candle, buzzier_bees:cyan_candle, buzzier_bees:purple_candle, buzzier_bees:blue_candle, buzzier_bees:brown_candle, buzzier_bees:green_candle, buzzier_bees:red_candle, buzzier_bees:black_candle"
"buzzier_bees:scented_candles","buzzier_bees:allium_scented_candle, buzzier_bees:azure_bluet_scented_candle, buzzier_bees:blue_orchid_scented_candle, buzzier_bees:dandelion_scented_candle, buzzier_bees:cornflower_scented_candle, buzzier_bees:lily_of_the_valley_scented_candle, buzzier_bees:oxeye_daisy_scented_candle, buzzier_bees:poppy_scented_candle, buzzier_bees:white_tulip_scented_candle, buzzier_bees:orange_tulip_scented_candle, buzzier_bees:pink_tulip_scented_candle, buzzier_bees:red_tulip_scented_candle, buzzier_bees:wither_rose_scented_candle, buzzier_bees:white_clover_scented_candle, buzzier_bees:pink_clover_scented_candle, buzzier_bees:buttercup_scented_candle, buzzier_bees:warm_monkey_brush_scented_candle, buzzier_bees:hot_monkey_brush_scented_candle, buzzier_bees:scalding_monkey_brush_scented_candle, buzzier_bees:water_hyacinth_scented_candle, buzzier_bees:gilia_scented_candle, buzzier_bees:yucca_flower_scented_candle, buzzier_bees:autumn_crocus_scented_candle, buzzier_bees:cartwheel_scented_candle, buzzier_bees:bluebell_scented_candle, buzzier_bees:violet_scented_candle, buzzier_bees:dianthus_scented_candle, buzzier_bees:red_lotus_flower_scented_candle, buzzier_bees:white_lotus_flower_scented_candle, buzzier_bees:yellow_hibiscus_scented_candle, buzzier_bees:orange_hibiscus_scented_candle, buzzier_bees:red_hibiscus_scented_candle, buzzier_bees:pink_hibiscus_scented_candle, buzzier_bees:magenta_hibiscus_scented_candle, buzzier_bees:purple_hibiscus_scented_candle, buzzier_bees:white_searocket_scented_candle, buzzier_bees:pink_searocket_scented_candle"
"byg:aspen_logs","byg:aspen_log, byg:stripped_aspen_log, byg:aspen_wood, byg:stripped_aspen_wood"
"byg:baobab_logs","byg:baobab_log, byg:stripped_baobab_log, byg:baobab_wood, byg:stripped_baobab_wood"
"byg:black_dye","byg:black_rose"
"byg:black_sand","byg:purple_sand"
"byg:blue_dye","byg:blue_sage, byg:violet_leather_flower, byg:blueberries"
"byg:blue_enchanted_logs","byg:blue_enchanted_log, byg:stripped_blue_enchanted_log, byg:blue_enchanted_wood, byg:stripped_blue_enchanted_wood"
"byg:blue_sand","byg:blue_sand"
"byg:brown_dye","byg:reeds"
"byg:bulbis_stems","byg:bulbis_stem, byg:stripped_bulbis_stem, byg:bulbis_wood, byg:stripped_bulbis_wood"
"byg:cherry_logs","byg:cherry_log, byg:stripped_cherry_log, byg:cherry_wood, byg:stripped_cherry_wood"
"byg:cika_logs","byg:cika_log, byg:stripped_cika_log, byg:cika_wood, byg:stripped_cika_wood"
"byg:cyan_dye","byg:cyan_amaranth, byg:cyan_rose, byg:cyan_tulip, byg:winter_cyclamen"
"byg:cypress_logs","byg:cypress_log, byg:stripped_cypress_log, byg:cypress_wood, byg:stripped_cypress_wood"
"byg:double_blue_dye","byg:azalea, byg:delphinium"
"byg:double_cyan_dye","byg:foxglove"
"byg:double_pink_dye","byg:japanese_orchid, byg:tall_pink_allium"
"byg:double_purple_dye","byg:tall_allium"
"byg:ebony_logs","byg:ebony_log, byg:stripped_ebony_log, byg:ebony_wood, byg:stripped_ebony_wood"
"byg:embur_pedus","byg:embur_pedu, byg:stripped_embur_pedu, byg:embur_hyphae, byg:stripped_embur_hyphae"
