"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Absent By Design Mod","absentbydesign:slab_concrete_yellow",9448,"Yellow Concrete Slab","absentbydesign:slab_concrete_yellow_from_yellow_concrete_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_crying_obsidian",9427,"Crying Obsidian Slab","absentbydesign:slab_crying_obsidian","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_crying_obsidian",9427,"Crying Obsidian Slab","absentbydesign:slab_crying_obsidian_from_crying_obsidian_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_end_stone",9419,"Endstone Slab","absentbydesign:slab_end_stone","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_end_stone",9419,"Endstone Slab","absentbydesign:slab_end_stone_from_end_stone_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass",9482,"Glass Slab","absentbydesign:slab_glass","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass",9482,"Glass Slab","absentbydesign:slab_glass_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_black",9498,"Black Glass Slab","absentbydesign:slab_glass_black","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_black",9498,"Black Glass Slab","absentbydesign:slab_glass_black_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_blue",9494,"Blue Glass Slab","absentbydesign:slab_glass_blue","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_blue",9494,"Blue Glass Slab","absentbydesign:slab_glass_blue_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_brown",9495,"Brown Glass Slab","absentbydesign:slab_glass_brown","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_brown",9495,"Brown Glass Slab","absentbydesign:slab_glass_brown_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_cyan",9492,"Cyan Glass Slab","absentbydesign:slab_glass_cyan","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_cyan",9492,"Cyan Glass Slab","absentbydesign:slab_glass_cyan_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_gray",9490,"Gray Glass Slab","absentbydesign:slab_glass_gray","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_gray",9490,"Gray Glass Slab","absentbydesign:slab_glass_gray_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_green",9496,"Green Glass Slab","absentbydesign:slab_glass_green","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_green",9496,"Green Glass Slab","absentbydesign:slab_glass_green_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_light_blue",9486,"Light Blue Glass Slab","absentbydesign:slab_glass_light_blue","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_light_blue",9486,"Light Blue Glass Slab","absentbydesign:slab_glass_light_blue_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_light_gray",9491,"Light Gray Glass Slab","absentbydesign:slab_glass_light_gray","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_light_gray",9491,"Light Gray Glass Slab","absentbydesign:slab_glass_light_gray_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_lime",9488,"Lime Glass Slab","absentbydesign:slab_glass_lime","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_lime",9488,"Lime Glass Slab","absentbydesign:slab_glass_lime_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_magenta",9485,"Magenta Glass Slab","absentbydesign:slab_glass_magenta","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_magenta",9485,"Magenta Glass Slab","absentbydesign:slab_glass_magenta_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_orange",9484,"Orange Glass Slab","absentbydesign:slab_glass_orange","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_orange",9484,"Orange Glass Slab","absentbydesign:slab_glass_orange_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_pink",9489,"Pink Glass Slab","absentbydesign:slab_glass_pink","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_pink",9489,"Pink Glass Slab","absentbydesign:slab_glass_pink_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_purple",9493,"Purple Glass Slab","absentbydesign:slab_glass_purple","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_purple",9493,"Purple Glass Slab","absentbydesign:slab_glass_purple_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_red",9497,"Red Glass Slab","absentbydesign:slab_glass_red","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_red",9497,"Red Glass Slab","absentbydesign:slab_glass_red_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_white",9483,"White Glass Slab","absentbydesign:slab_glass_white","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_white",9483,"White Glass Slab","absentbydesign:slab_glass_white_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_yellow",9487,"Yellow Glass Slab","absentbydesign:slab_glass_yellow","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glass_yellow",9487,"Yellow Glass Slab","absentbydesign:slab_glass_yellow_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glowstone",9431,"Glowstone Slab","absentbydesign:slab_glowstone","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_glowstone",9431,"Glowstone Slab","absentbydesign:slab_glowstone_from_glowstone_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_lodestone",9428,"Lodestone Slab","absentbydesign:slab_lodestone","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_lodestone",9428,"Lodestone Slab","absentbydesign:slab_lodestone_from_lodestone_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_magma",9430,"Magma Slab","absentbydesign:slab_magma","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_magma",9430,"Magma Slab","absentbydesign:slab_magma_from_magma_block_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_mushroom_polished",9502,"Polished Mushroom Slab","absentbydesign:slab_mushroom_polished","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_mushroom_polished",9502,"Polished Mushroom Slab","absentbydesign:slab_mushroom_polished_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_mushroom_stem",9499,"Mushroom Stem Slab","absentbydesign:slab_mushroom_stem","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_mushroom_stem",9499,"Mushroom Stem Slab","absentbydesign:slab_mushroom_stem_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_netherrack",9420,"Netherrack Slab","absentbydesign:slab_netherrack","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_netherrack",9420,"Netherrack Slab","absentbydesign:slab_netherrack_from_netherrack_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_obsidian",9424,"Obsidian Slab","absentbydesign:slab_obsidian","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_obsidian",9424,"Obsidian Slab","absentbydesign:slab_obsidian_from_obsidian_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_polished_basalt",9426,"Polished Basalt Slab","absentbydesign:slab_polished_basalt","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_polished_basalt",9426,"Polished Basalt Slab","absentbydesign:slab_polished_basalt_from_polished_basalt_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_quartz_bricks",9429,"Quartz Brick Slab","absentbydesign:slab_quartz_bricks","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_quartz_bricks",9429,"Quartz Brick Slab","absentbydesign:slab_quartz_bricks_from_quartz_bricks_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_red_mushroom",9500,"Red Mushroom Slab","absentbydesign:slab_red_mushroom","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_red_mushroom",9500,"Red Mushroom Slab","absentbydesign:slab_red_mushroom_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_sea_lantern",9432,"Sea Lantern Slab","absentbydesign:slab_sea_lantern","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_sea_lantern",9432,"Sea Lantern Slab","absentbydesign:slab_sea_lantern_from_sea_lantern_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_snow",9421,"Snow Slab","absentbydesign:slab_snow","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_snow",9421,"Snow Slab","absentbydesign:slab_snow_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta",9481,"Terracotta Slab","absentbydesign:slab_terracotta","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta",9481,"Terracotta Slab","absentbydesign:slab_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_black",9480,"Black Terracotta Slab","absentbydesign:slab_terracotta_black","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_black",9480,"Black Terracotta Slab","absentbydesign:slab_terracotta_black_from_black_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_blue",9476,"Blue Terracotta Slab","absentbydesign:slab_terracotta_blue","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_blue",9476,"Blue Terracotta Slab","absentbydesign:slab_terracotta_blue_from_blue_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_brown",9477,"Brown Terracotta Slab","absentbydesign:slab_terracotta_brown","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_brown",9477,"Brown Terracotta Slab","absentbydesign:slab_terracotta_brown_from_brown_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_cyan",9474,"Cyan Terracotta Slab","absentbydesign:slab_terracotta_cyan","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_cyan",9474,"Cyan Terracotta Slab","absentbydesign:slab_terracotta_cyan_from_cyan_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_gray",9472,"Gray Terracotta Slab","absentbydesign:slab_terracotta_gray","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_gray",9472,"Gray Terracotta Slab","absentbydesign:slab_terracotta_gray_from_gray_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_green",9478,"Green Terracotta Slab","absentbydesign:slab_terracotta_green","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_green",9478,"Green Terracotta Slab","absentbydesign:slab_terracotta_green_from_green_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_light_blue",9468,"Light Blue Terracotta Slab","absentbydesign:slab_terracotta_light_blue","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_light_blue",9468,"Light Blue Terracotta Slab","absentbydesign:slab_terracotta_light_blue_from_light_blue_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_light_gray",9473,"Light Gray Terracotta Slab","absentbydesign:slab_terracotta_light_gray","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_light_gray",9473,"Light Gray Terracotta Slab","absentbydesign:slab_terracotta_light_gray_from_light_gray_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_lime",9470,"Lime Terracotta Slab","absentbydesign:slab_terracotta_lime","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_lime",9470,"Lime Terracotta Slab","absentbydesign:slab_terracotta_lime_from_lime_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_magenta",9467,"Magenta Terracotta Slab","absentbydesign:slab_terracotta_magenta","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_magenta",9467,"Magenta Terracotta Slab","absentbydesign:slab_terracotta_magenta_from_magenta_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_orange",9466,"Orange Terracotta Slab","absentbydesign:slab_terracotta_orange","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_orange",9466,"Orange Terracotta Slab","absentbydesign:slab_terracotta_orange_from_orange_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_pink",9471,"Pink Terracotta Slab","absentbydesign:slab_terracotta_pink","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_pink",9471,"Pink Terracotta Slab","absentbydesign:slab_terracotta_pink_from_pink_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_purple",9475,"Purple Terracotta Slab","absentbydesign:slab_terracotta_purple","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_purple",9475,"Purple Terracotta Slab","absentbydesign:slab_terracotta_purple_from_purple_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_red",9479,"Red Terracotta Slab","absentbydesign:slab_terracotta_red","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_red",9479,"Red Terracotta Slab","absentbydesign:slab_terracotta_red_from_red_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_white",9465,"White Terracotta Slab","absentbydesign:slab_terracotta_white","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_white",9465,"White Terracotta Slab","absentbydesign:slab_terracotta_white_from_white_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_yellow",9469,"Yellow Terracotta Slab","absentbydesign:slab_terracotta_yellow","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_terracotta_yellow",9469,"Yellow Terracotta Slab","absentbydesign:slab_terracotta_yellow_from_yellow_terracotta_stonecutting","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_black",9449,"Black Wool Slab","absentbydesign:slab_wool_black","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_black",9449,"Black Wool Slab","absentbydesign:slab_wool_black_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_blue",9450,"Blue Wool Slab","absentbydesign:slab_wool_blue","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_blue",9450,"Blue Wool Slab","absentbydesign:slab_wool_blue_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_brown",9451,"Brown Wool Slab","absentbydesign:slab_wool_brown","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_brown",9451,"Brown Wool Slab","absentbydesign:slab_wool_brown_sc","resourcefulbees:valid_apiary"
"Absent By Design Mod","absentbydesign:slab_wool_cyan",9452,"Cyan Wool Slab","absentbydesign:slab_wool_cyan","resourcefulbees:valid_apiary"
